ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,oil,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_oil,h_oil,l_oil,c_oil,inflation_oil,trust_oil,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,3/1/2012,2012,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9449.09,10158.25,8739.93,9231.7,-36.96,7.5,42565.42,43179.07,41575.21,41575.21,-1.32,7.2,19028.25,19413.84,18159.57,18159.57,-23.18,7.4,9054.05,9421.79,8686.32,8854.32,-38.73,6.7,0.99,1.01,0.97,0.97,-17.97,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,4/1/2012,2012,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9230.53,9865.96,8595.1,9021.64,-46.7,7.5,41602.9,42214.3,40991.51,41361.86,-2.69,7.2,17659.58,18283.23,17035.94,17581.75,-24.07,7.4,8532.39,8836.92,8227.86,8801.92,-48.07,6.7,0.95,0.97,0.93,0.95,-22.87,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,5/1/2012,2012,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8800.56,9397.28,8203.83,9151.36,-45.28,7.5,41094.5,41687.13,40501.87,41547.67,-4.96,7.2,17114.16,17457.17,16771.15,16782.23,-33.16,7.4,8657.97,8959.18,8356.77,8698.25,-50.39,6.7,0.94,0.96,0.93,0.95,-26.1,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,6/1/2012,2012,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9151.23,9737.04,8565.41,9238.52,-47.6,7.5,41761.65,42336.88,40692.6,40692.6,-5.6,7.2,16411.86,17045.15,15927.35,17045.15,-33.69,7.4,8640.49,9004.42,8373.93,9004.42,-49.47,6.7,0.94,0.96,0.93,0.94,-27.13,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,7/1/2012,2012,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9271.42,9838.44,8704.4,9313.99,-51.32,7.5,40720.42,41311.2,40129.65,40801.8,-5.36,7.2,16786.48,17228.05,16344.9,16901.89,-33.41,7.4,9100.93,9422.98,8778.87,9008.94,-47.92,6.7,0.94,0.96,0.93,0.95,-27.54,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,8/1/2012,2012,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9418.38,9966.31,8870.45,9143.86,-44.91,7.5,40510.6,41095.39,39925.81,40570.67,-6.77,7.2,16791.7,17151.99,16431.41,16676.81,-35.46,7.4,9089.42,9374.84,8800.14,8800.14,-46.75,6.7,0.95,0.96,0.93,0.94,-26.63,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,9/1/2012,2012,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9166.31,9685.73,8646.88,8990.07,-37.78,7.5,40817.25,41373.32,40261.19,40689.54,-6.59,7.2,16556.61,16940.24,16172.99,16438.02,-36.29,7.4,8763.09,9058.24,8467.94,8721.29,-38.98,6.7,0.93,0.95,0.92,0.93,-23.71,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,10/1/2012,2012,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8905.46,9396.72,8414.2,8584.45,-38.84,7.5,40704.18,41230.21,40178.16,40270.88,-4.73,7.2,16351.5,16685.18,16017.82,16632.69,-31.29,7.4,8646.33,8910.98,8381.67,8636.11,-33.22,6.7,0.93,0.94,0.91,0.92,-20.68,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,11/1/2012,2012,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8541.8,8997.26,8086.35,8572.76,-31.3,7.5,40070.67,40570.76,39570.59,39699.47,-7.11,7.2,16577.72,16928.75,16226.69,16475.19,-29.3,7.4,8568.97,8818.25,8319.7,8551.07,-29.61,6.7,0.92,0.93,0.9,0.91,-19.16,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,12/1/2012,2012,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8393.67,8829.94,7957.39,8187.17,-28.24,7.5,39748.61,40228.09,39269.13,39769.87,-4.96,7.2,16449.57,16746.82,15881.95,15881.95,-29.01,7.4,8498.67,8740.3,7671.46,7671.46,-31.55,6.7,0.91,0.92,0.89,0.89,-17.64,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,1/1/2013,2013,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8261.33,8663.66,7858.99,8343.35,-19.17,7.5,39835.58,40300,39061.92,39061.92,-7.64,7.2,15773.11,16146.97,15399.24,15649.84,-23.76,7.4,7397.27,7826.49,6968.05,7473.47,-24.23,6.7,0.88,0.89,0.86,0.88,-15.03,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,2/1/2013,2013,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8150.06,8543.96,7756.16,8223.98,-16.89,7.5,38969.87,39448.32,38491.42,38533.44,-9.15,7.2,15522,15753.42,14953.1,14953.1,-23.48,7.4,7232.09,7544.72,6919.45,7300.01,-22.84,6.7,0.87,0.88,0.85,0.86,-15.13,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,3/1/2013,2013,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8369.79,8742.84,7996.74,8627.25,-6.55,7.5,38435.26,38953.98,37949.61,38953.98,-6.3,7.2,14778.45,15155.09,14401.82,14927.95,-17.8,7.4,7147.98,7769.36,6896.32,7769.36,-12.25,6.7,0.85,0.87,0.84,0.87,-9.69,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,4/1/2013,2013,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8482.55,8974.47,8101.58,8974.47,-0.52,7.5,39100.14,39603.49,38582.16,38582.16,-6.72,7.2,14759.77,14968.33,14502.16,14502.16,-17.52,7.4,7887.51,8295.54,7226.24,7226.24,-17.9,6.7,0.88,0.89,0.86,0.86,-9.75,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,5/1/2013,2013,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9225.07,9623.93,8826.21,9288.02,1.49,7.5,38612.24,39119.89,37493.87,37493.87,-9.76,7.2,14370.17,14689.3,14051.04,14371.95,-14.36,7.4,7175.56,7596.41,6754.72,6842.65,-21.33,6.7,0.86,0.88,0.85,0.85,-10.74,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,6/1/2013,2013,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9356.33,9753.02,8959.64,9108.01,-1.41,7.5,37231.44,38376.79,36680.11,38376.79,-5.69,7.2,14229.34,15214.95,14002.91,15214.95,-10.74,7.4,6658.9,7318.76,6326.27,7318.76,-18.72,6.7,0.84,0.87,0.82,0.87,-7.85,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,7/1/2013,2013,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9321.77,9826.42,8943.8,9826.42,5.5,7.5,38499.37,39138.49,37860.26,38324.92,-6.07,7.2,15256.56,15780.23,14703.24,14703.24,-13.01,7.4,7353.34,7801.37,6905.3,7518.66,-16.54,6.7,0.88,0.9,0.86,0.88,-7.44,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,8/1/2013,2013,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9532.44,9944.34,9120.55,9185.12,0.45,7.5,38612.23,39258.55,37965.9,38496.01,-5.11,7.2,14728.81,14913.8,14543.82,14792.08,-11.3,7.4,7673.01,8017.76,7328.26,7753.97,-11.89,6.7,0.88,0.9,0.87,0.87,-6.6,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,9/1/2013,2013,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9616.46,9994.05,8614.32,8614.32,-4.18,7.5,38148.78,38770.6,37526.97,38720.57,-4.84,7.2,14767.37,15147.02,14387.72,14831.17,-9.78,7.4,7934.55,8218.3,7650.8,8213.6,-5.82,6.7,0.87,0.89,0.86,0.88,-5.96,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,10/1/2013,2013,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8333.79,9104.37,7929.01,9104.37,6.06,7.5,38802.12,39398.78,38205.47,38374,-4.71,7.2,14863.64,15160.32,14566.96,14597.52,-12.24,7.4,8452.96,8752.11,8153.8,8589.54,-0.54,6.7,0.87,0.89,0.86,0.88,-4.67,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,11/1/2013,2013,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8857.79,9363.58,8405.35,9363.58,9.22,7.5,38574.26,39133.08,38015.44,38801.91,-2.26,7.2,14555.54,14890.92,14220.17,14487.68,-12.06,7.4,8843.31,9123.76,8562.86,8909.9,4.2,6.7,0.88,0.89,0.87,0.89,-2.37,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,12/1/2013,2013,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9480.46,9943.1,9009.26,9009.26,10.04,7.5,38549.07,39076.41,38021.73,38629.22,-2.87,7.2,14447.9,14710.47,14185.33,14361.31,-9.57,7.4,9137.19,9405.45,8865.99,8865.99,15.57,6.7,0.9,0.91,0.88,0.88,-0.9,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,1/1/2014,2014,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9316.36,10103.27,8876.36,10103.27,21.09,7.5,38729.41,39216.45,38002.31,38002.31,-2.71,7.2,14309.01,14588.04,14029.99,14388.47,-8.06,7.4,8942.85,9231.43,8654.28,8952.35,19.79,6.7,0.88,0.89,0.87,0.89,1.3,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,2/1/2014,2014,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9787.56,10303.84,9271.28,9583.75,16.53,7.5,38034.24,38944.49,37555.25,38944.49,1.07,7.2,14349.64,14594.79,14104.49,14439.54,-3.43,7.4,8977.37,9551.9,8710.44,9551.9,30.85,6.7,0.89,0.9,0.88,0.9,5.08,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,3/1/2014,2014,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,10132.98,10604.94,9661.03,10128.75,17.4,7.5,38827.26,39357.41,38297.12,38374.33,-1.49,7.2,14429.54,14675.99,14183.08,14607.05,-2.15,7.4,9759.7,10170.87,9239.74,9239.74,18.93,6.7,0.91,0.92,0.89,0.9,2.95,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,4/1/2014,2014,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9729.18,11803.96,9250.58,11803.96,31.53,7.5,38560.13,39212.25,38023.22,39212.25,1.63,7.2,14625.84,14866.82,14384.85,14793.57,2.01,7.4,9282.79,9901.62,8874.51,9901.62,37.02,6.7,0.9,0.94,0.89,0.94,9.28,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,5/1/2014,2014,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,12057.1,12834.66,11279.55,12662.96,36.34,7.5,39096.44,39657.9,38534.98,38628.99,3.03,7.2,14847.54,15082.57,14612.51,14862.95,3.42,7.4,10105.11,10587.61,9622.61,10243.39,49.7,6.7,0.96,0.98,0.94,0.95,12.36,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,6/1/2014,2014,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13341.2,14154.6,12527.8,13499.89,48.22,7.5,38663.69,39214.76,38112.63,38968.49,1.54,7.2,14917.38,15139.19,14695.57,14778.29,-2.87,7.4,10492.16,10900.12,10099.58,10900.12,48.93,6.7,0.96,0.98,0.95,0.97,11.61,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,7/1/2014,2014,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,14063.27,14895.07,13231.47,13412.69,36.5,7.5,38938.12,39477.84,38398.4,39384.18,2.76,7.2,14805.49,15033.23,14577.75,14606.83,-0.66,7.4,11262.45,12293.8,10847.11,12293.8,63.51,6.7,0.98,1,0.97,0.99,13.25,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,8/1/2014,2014,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13606.97,14413.17,11794.36,11794.36,28.41,7.5,39474.67,40004.08,38945.25,39464.08,2.51,7.2,14592.6,14813.65,14371.56,14714.75,-0.52,7.4,13007.19,13712.63,11938.54,11938.54,53.97,6.7,1,1.02,0.97,0.97,10.94,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,9/1/2014,2014,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,11695.85,12470.34,10921.35,12032.82,39.68,7.5,39464.94,39970.31,38959.58,39242.13,1.35,7.2,14704.91,14915.14,14494.68,14683.03,-1,7.4,12216.88,12941.69,11492.07,11662.54,41.99,6.7,0.96,0.98,0.94,0.97,10.29,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,10/1/2014,2014,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,11243.13,12004.38,10481.87,10921.82,19.96,7.5,39141.91,39620.79,38663.02,39024.58,1.7,7.2,14682.57,14889.42,14475.72,14712.31,0.79,7.4,11585.92,12167.92,11003.92,11863.02,38.11,6.7,0.96,0.97,0.94,0.95,8.29,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,11/1/2014,2014,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,11177.9,11843.47,10512.32,10699.31,14.27,7.5,39047.57,39502.41,38592.73,38822.15,0.05,7.2,14707.9,14910.83,14504.97,14746.68,1.79,7.4,11799.77,12275.51,11324.02,11375.06,27.67,6.7,0.95,0.96,0.93,0.94,5.7,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,12/1/2014,2014,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,10306.82,10941.18,9672.45,10779.84,19.65,7.5,38847.37,39285.58,37689.82,37689.82,-2.43,7.2,14758.25,14956.82,14375.52,14375.52,0.1,7.4,11218.53,11648.97,10788.1,10880.64,22.72,6.7,0.93,0.95,0.92,0.92,4.04,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,1/1/2015,2015,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,10865.08,11487.68,10242.47,10754.97,6.45,7.5,37565.86,38061.75,36709.86,36709.86,-3.4,7.2,14333.67,14579.34,14087.99,14234.84,-1.07,7.4,10638.88,11025.19,10066.8,10066.8,12.45,6.7,0.91,0.92,0.89,0.89,0.45,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,2/1/2015,2015,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,10663.62,11259.63,10067.6,10128.28,5.68,7.5,36593.57,37135.78,36051.37,36728.67,-5.69,7.2,14162.93,14323.26,14002.61,14036.74,-2.79,7.4,9697.02,10107.58,9286.45,9749.26,2.07,6.7,0.88,0.89,0.86,0.88,-2.59,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,3/1/2015,2015,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,10331.62,10882.48,9780.76,10370.54,2.39,7.5,36848.43,37400.53,36296.34,36628.95,-4.55,7.2,13964.44,14181.21,13747.67,14037.05,-3.9,7.4,9455.48,9784.57,9126.38,9301.18,0.66,6.7,0.87,0.88,0.86,0.87,-2.78,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,4/1/2015,2015,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9971.37,10512.32,9430.43,10129.96,-14.18,7.5,36686.35,37222.16,36150.53,36809.71,-6.13,7.2,13970.63,14180.31,13791.51,14180.31,-4.15,7.4,9055.01,9567.74,8763.26,9567.74,-3.37,6.7,0.87,0.88,0.86,0.88,-6.64,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,5/1/2015,2015,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,10317.23,10880.43,9809.12,10880.43,-14.08,7.5,36687.68,37197.77,35782.56,35782.56,-7.37,7.2,14169.1,14438.57,13954.59,14438.57,-2.86,7.4,9553.4,9938.55,8125.5,8125.5,-20.68,6.7,0.88,0.89,0.86,0.86,-9.39,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,6/1/2015,2015,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,10628.93,11171.19,10086.66,10347.93,-23.35,7.5,35796.82,36342.03,35286.69,36342.03,-6.74,7.2,14475.03,15185.47,14266.01,15185.47,2.76,7.4,7772.92,10178.22,7107.74,10178.22,-6.62,6.7,0.86,0.9,0.84,0.9,-7.8,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,7/1/2015,2015,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,10910.37,11409.08,9737.81,9737.81,-27.4,7.5,36322.69,37045.37,35798.1,37045.37,-5.94,7.2,15337.29,15706.77,14581.62,14581.62,-0.17,7.4,10603.17,12081.65,9124.68,10963.67,-10.82,6.7,0.91,0.93,0.88,0.9,-9.25,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,8/1/2015,2015,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9445.47,9964.19,8926.75,9450.73,-19.87,7.5,37226.26,37774.46,36678.06,37674.01,-4.54,7.2,14656.72,14969.64,14343.8,14548.73,-1.13,7.4,11687.44,12744.61,10018.34,10018.34,-16.08,6.7,0.91,0.93,0.89,0.89,-7.98,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,9/1/2015,2015,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9276.59,9759.4,8793.79,9322.33,-22.53,7.5,37668.44,38381.59,37114.57,38381.59,-2.19,7.2,14525.89,14753.61,14298.18,14672.52,-0.07,7.4,10103.66,11106.94,9100.37,9943.39,-14.74,6.7,0.89,0.91,0.87,0.9,-6.83,7.2
